Radius(AU)       0.1050
z(AU)          0.0000e+00  1.3703e-05  1.8776e-05  2.5729e-05  3.5255e-05  4.8309e-05  6.6197e-05  9.0707e-05  1.2429e-04  1.7032e-04  2.3338e-04  3.1979e-04  4.3820e-04  6.0045e-04  8.2278e-04  1.1274e-03  1.5449e-03  2.1169e-03  2.9007e-03  3.9748e-03  5.4465e-03  7.4632e-03  1.0227e-02  1.4013e-02  1.9202e-02  2.6312e-02  3.6054e-02  4.9404e-02  6.7697e-02  9.2763e-02  1.2711e-01  1.7418e-01  2.3867e-01  3.2704e-01  4.4813e-01  6.1406e-01  8.4143e-01  1.1530e+00  1.5799e+00  2.1649e+00  2.9665e+00  4.0649e+00  5.5700e+00  7.6323e+00  1.0458e+01  1.4331e+01  1.9637e+01  2.6908e+01  3.6871e+01  5.0524e+01 
ZetaH2[s^-1]   4.4860e-19  4.4860e-19  4.4860e-19  4.4860e-19  4.4860e-19  4.4860e-19  4.4860e-19  4.4860e-19  4.4860e-19  4.4860e-19  4.4860e-19  4.4860e-19  4.4860e-19  4.4860e-19  4.4860e-19  4.4860e-19  4.4860e-19  4.4860e-19  4.4860e-19  4.4860e-19  4.4860e-19  4.4860e-19  4.4860e-19  4.4860e-19  4.4859e-19  4.4859e-19  4.4858e-19  4.4857e-19  4.4854e-19  4.4849e-19  4.4840e-19  4.4824e-19  4.4796e-19  4.4747e-19  4.4662e-19  4.4516e-19  4.4269e-19  4.3854e-19  4.3168e-19  4.2038e-19  4.0155e-19  3.6665e-19  3.1146e-19  2.4472e-19  1.7473e-19  1.2515e-19  9.8483e-20  8.4896e-20  7.6340e-20  6.8574e-20 
Radius(AU)     178.1408
z(AU)          0.0000e+00  1.3718e-05  1.8819e-05  2.5817e-05  3.5417e-05  4.8587e-05  6.6653e-05  9.1438e-05  1.2544e-04  1.7208e-04  2.3607e-04  3.2385e-04  4.4427e-04  6.0947e-04  8.3609e-04  1.1470e-03  1.5735e-03  2.1586e-03  2.9612e-03  4.0623e-03  5.5728e-03  7.6450e-03  1.0488e-02  1.4388e-02  1.9737e-02  2.7077e-02  3.7145e-02  5.0957e-02  6.9905e-02  9.5898e-02  1.3156e-01  1.8048e-01  2.4758e-01  3.3964e-01  4.6594e-01  6.3919e-01  8.7687e-01  1.2029e+00  1.6502e+00  2.2638e+00  3.1056e+00  4.2604e+00  5.8447e+00  8.0179e+00  1.0999e+01  1.5089e+01  2.0700e+01  2.8397e+01  3.8957e+01  5.3442e+01 
ZetaH2[s^-1]   4.2690e-19  4.2690e-19  4.2690e-19  4.2690e-19  4.2690e-19  4.2690e-19  4.2690e-19  4.2690e-19  4.2690e-19  4.2690e-19  4.2690e-19  4.2690e-19  4.2690e-19  4.2690e-19  4.2690e-19  4.2690e-19  4.2690e-19  4.2690e-19  4.2690e-19  4.2690e-19  4.2690e-19  4.2690e-19  4.2690e-19  4.2690e-19  4.2690e-19  4.2689e-19  4.2689e-19  4.2687e-19  4.2685e-19  4.2681e-19  4.2674e-19  4.2661e-19  4.2637e-19  4.2596e-19  4.2525e-19  4.2401e-19  4.2189e-19  4.1831e-19  4.1231e-19  4.0235e-19  3.8562e-19  3.5473e-19  3.0477e-19  2.4291e-19  1.7562e-19  1.2556e-19  9.7097e-20  8.2078e-20  7.2810e-20  6.4942e-20 
Radius(AU)     183.2139
z(AU)          0.0000e+00  1.3726e-05  1.8841e-05  2.5862e-05  3.5499e-05  4.8726e-05  6.6883e-05  9.1805e-05  1.2601e-04  1.7297e-04  2.3743e-04  3.2590e-04  4.4733e-04  6.1402e-04  8.4282e-04  1.1569e-03  1.5880e-03  2.1797e-03  2.9919e-03  4.1068e-03  5.6371e-03  7.7376e-03  1.0621e-02  1.4578e-02  2.0011e-02  2.7467e-02  3.7702e-02  5.1751e-02  7.1035e-02  9.7505e-02  1.3384e-01  1.8371e-01  2.5217e-01  3.4613e-01  4.7511e-01  6.5214e-01  8.9515e-01  1.2287e+00  1.6866e+00  2.3150e+00  3.1776e+00  4.3617e+00  5.9870e+00  8.2180e+00  1.1280e+01  1.5484e+01  2.1253e+01  2.9173e+01  4.0043e+01  5.4964e+01 
ZetaH2[s^-1]   4.1585e-19  4.1585e-19  4.1585e-19  4.1585e-19  4.1585e-19  4.1585e-19  4.1585e-19  4.1585e-19  4.1585e-19  4.1585e-19  4.1585e-19  4.1585e-19  4.1585e-19  4.1585e-19  4.1585e-19  4.1585e-19  4.1585e-19  4.1585e-19  4.1585e-19  4.1585e-19  4.1585e-19  4.1585e-19  4.1585e-19  4.1585e-19  4.1584e-19  4.1584e-19  4.1584e-19  4.1582e-19  4.1580e-19  4.1577e-19  4.1570e-19  4.1558e-19  4.1537e-19  4.1499e-19  4.1434e-19  4.1320e-19  4.1124e-19  4.0791e-19  4.0233e-19  3.9300e-19  3.7727e-19  3.4830e-19  3.0095e-19  2.4162e-19  1.7594e-19  1.2590e-19  9.6667e-20  8.0926e-20  7.1257e-20  6.3309e-20 
Radius(AU)     193.7982
z(AU)          0.0000e+00  1.3742e-05  1.8884e-05  2.5951e-05  3.5662e-05  4.9006e-05  6.7345e-05  9.2545e-05  1.2718e-04  1.7476e-04  2.4016e-04  3.3003e-04  4.5353e-04  6.2324e-04  8.5646e-04  1.1769e-03  1.6174e-03  2.2226e-03  3.0543e-03  4.1972e-03  5.7678e-03  7.9261e-03  1.0892e-02  1.4968e-02  2.0569e-02  2.8266e-02  3.8843e-02  5.3378e-02  7.3352e-02  1.0080e-01  1.3852e-01  1.9035e-01  2.6159e-01  3.5947e-01  4.9399e-01  6.7884e-01  9.3286e-01  1.2819e+00  1.7616e+00  2.4208e+00  3.3267e+00  4.5716e+00  6.2823e+00  8.6331e+00  1.1864e+01  1.6303e+01  2.2404e+01  3.0787e+01  4.2308e+01  5.8139e+01 
ZetaH2[s^-1]   3.9334e-19  3.9334e-19  3.9334e-19  3.9334e-19  3.9334e-19  3.9334e-19  3.9334e-19  3.9334e-19  3.9334e-19  3.9334e-19  3.9334e-19  3.9334e-19  3.9334e-19  3.9334e-19  3.9334e-19  3.9334e-19  3.9334e-19  3.9334e-19  3.9334e-19  3.9334e-19  3.9333e-19  3.9333e-19  3.9333e-19  3.9333e-19  3.9333e-19  3.9333e-19  3.9333e-19  3.9332e-19  3.9330e-19  3.9327e-19  3.9322e-19  3.9312e-19  3.9294e-19  3.9263e-19  3.9208e-19  3.9112e-19  3.8946e-19  3.8661e-19  3.8179e-19  3.7365e-19  3.5984e-19  3.3450e-19  2.9228e-19  2.3815e-19  1.7618e-19  1.2674e-19  9.6261e-20  7.9139e-20  6.8615e-20  6.0454e-20 
Radius(AU)     199.3172
z(AU)          0.0000e+00  1.3750e-05  1.8906e-05  2.5995e-05  3.5744e-05  4.9147e-05  6.7577e-05  9.2917e-05  1.2776e-04  1.7567e-04  2.4154e-04  3.3212e-04  4.5666e-04  6.2790e-04  8.6336e-04  1.1871e-03  1.6323e-03  2.2443e-03  3.0859e-03  4.2431e-03  5.8343e-03  8.0220e-03  1.1030e-02  1.5166e-02  2.0854e-02  2.8674e-02  3.9426e-02  5.4210e-02  7.4538e-02  1.0249e-01  1.4092e-01  1.9377e-01  2.6643e-01  3.6633e-01  5.0370e-01  6.9259e-01  9.5230e-01  1.3094e+00  1.8004e+00  2.4756e+00  3.4039e+00  4.6803e+00  6.4353e+00  8.8485e+00  1.2167e+01  1.6729e+01  2.3002e+01  3.1628e+01  4.3488e+01  5.9795e+01 
ZetaH2[s^-1]   3.8191e-19  3.8191e-19  3.8191e-19  3.8191e-19  3.8191e-19  3.8191e-19  3.8191e-19  3.8191e-19  3.8191e-19  3.8191e-19  3.8191e-19  3.8191e-19  3.8191e-19  3.8191e-19  3.8191e-19  3.8191e-19  3.8191e-19  3.8191e-19  3.8191e-19  3.8191e-19  3.8191e-19  3.8191e-19  3.8191e-19  3.8191e-19  3.8191e-19  3.8190e-19  3.8190e-19  3.8189e-19  3.8188e-19  3.8185e-19  3.8180e-19  3.8172e-19  3.8156e-19  3.8127e-19  3.8077e-19  3.7989e-19  3.7837e-19  3.7574e-19  3.7127e-19  3.6371e-19  3.5082e-19  3.2718e-19  2.8744e-19  2.3592e-19  1.7602e-19  1.2715e-19  9.6242e-20  7.8486e-20  6.7528e-20  5.9238e-20 
Radius(AU)     210.8317
z(AU)          0.0000e+00  1.3766e-05  1.8949e-05  2.6085e-05  3.5908e-05  4.9429e-05  6.8043e-05  9.3666e-05  1.2894e-04  1.7749e-04  2.4433e-04  3.3633e-04  4.6298e-04  6.3733e-04  8.7732e-04  1.2077e-03  1.6625e-03  2.2885e-03  3.1503e-03  4.3366e-03  5.9696e-03  8.2175e-03  1.1312e-02  1.5572e-02  2.1435e-02  2.9507e-02  4.0619e-02  5.5914e-02  7.6970e-02  1.0595e-01  1.4585e-01  2.0078e-01  2.7638e-01  3.8046e-01  5.2372e-01  7.2094e-01  9.9242e-01  1.3661e+00  1.8806e+00  2.5887e+00  3.5636e+00  4.9055e+00  6.7527e+00  9.2956e+00  1.2796e+01  1.7614e+01  2.4247e+01  3.3378e+01  4.5947e+01  6.3250e+01 
ZetaH2[s^-1]   3.5876e-19  3.5876e-19  3.5876e-19  3.5876e-19  3.5876e-19  3.5876e-19  3.5876e-19  3.5876e-19  3.5876e-19  3.5876e-19  3.5876e-19  3.5876e-19  3.5876e-19  3.5876e-19  3.5876e-19  3.5876e-19  3.5876e-19  3.5876e-19  3.5876e-19  3.5876e-19  3.5876e-19  3.5876e-19  3.5876e-19  3.5876e-19  3.5875e-19  3.5875e-19  3.5875e-19  3.5874e-19  3.5873e-19  3.5871e-19  3.5867e-19  3.5860e-19  3.5847e-19  3.5824e-19  3.5783e-19  3.5709e-19  3.5581e-19  3.5359e-19  3.4978e-19  3.4327e-19  3.3210e-19  3.1166e-19  2.7676e-19  2.3049e-19  1.7505e-19  1.2785e-19  9.6471e-20  7.7633e-20  6.5832e-20  5.7261e-20 
Radius(AU)     216.8359
z(AU)          0.0000e+00  1.3774e-05  1.8971e-05  2.6130e-05  3.5990e-05  4.9571e-05  6.8277e-05  9.4042e-05  1.2953e-04  1.7841e-04  2.4573e-04  3.3846e-04  4.6618e-04  6.4209e-04  8.8439e-04  1.2181e-03  1.6778e-03  2.3109e-03  3.1829e-03  4.3840e-03  6.0384e-03  8.3170e-03  1.1455e-02  1.5778e-02  2.1732e-02  2.9933e-02  4.1228e-02  5.6786e-02  7.8214e-02  1.0773e-01  1.4838e-01  2.0437e-01  2.8150e-01  3.8772e-01  5.3403e-01  7.3554e-01  1.0131e+00  1.3954e+00  1.9220e+00  2.6472e+00  3.6462e+00  5.0221e+00  6.9172e+00  9.5275e+00  1.3123e+01  1.8075e+01  2.4895e+01  3.4289e+01  4.7229e+01  6.5051e+01 
ZetaH2[s^-1]   3.4704e-19  3.4704e-19  3.4704e-19  3.4704e-19  3.4704e-19  3.4704e-19  3.4704e-19  3.4704e-19  3.4704e-19  3.4704e-19  3.4704e-19  3.4704e-19  3.4704e-19  3.4704e-19  3.4704e-19  3.4704e-19  3.4704e-19  3.4704e-19  3.4704e-19  3.4704e-19  3.4704e-19  3.4704e-19  3.4703e-19  3.4703e-19  3.4703e-19  3.4703e-19  3.4703e-19  3.4702e-19  3.4701e-19  3.4700e-19  3.4696e-19  3.4690e-19  3.4678e-19  3.4657e-19  3.4620e-19  3.4553e-19  3.4436e-19  3.4233e-19  3.3883e-19  3.3282e-19  3.2247e-19  3.0354e-19  2.7094e-19  2.2726e-19  1.7418e-19  1.2805e-19  9.6647e-20  7.7383e-20  6.5200e-20  5.6487e-20 
Radius(AU)     229.3624
z(AU)          0.0000e+00  1.3789e-05  1.9015e-05  2.6220e-05  3.6156e-05  4.9856e-05  6.8748e-05  9.4800e-05  1.3072e-04  1.8026e-04  2.4856e-04  3.4275e-04  4.7263e-04  6.5173e-04  8.9869e-04  1.2392e-03  1.7088e-03  2.3564e-03  3.2493e-03  4.4805e-03  6.1784e-03  8.5196e-03  1.1748e-02  1.6200e-02  2.2338e-02  3.0803e-02  4.2475e-02  5.8571e-02  8.0765e-02  1.1137e-01  1.5357e-01  2.1177e-01  2.9201e-01  4.0266e-01  5.5525e-01  7.6565e-01  1.0558e+00  1.4559e+00  2.0075e+00  2.7683e+00  3.8172e+00  5.2637e+00  7.2583e+00  1.0009e+01  1.3801e+01  1.9031e+01  2.6243e+01  3.6187e+01  4.9900e+01  6.8809e+01 
ZetaH2[s^-1]   3.2337e-19  3.2337e-19  3.2337e-19  3.2337e-19  3.2337e-19  3.2337e-19  3.2337e-19  3.2337e-19  3.2337e-19  3.2337e-19  3.2337e-19  3.2337e-19  3.2337e-19  3.2337e-19  3.2337e-19  3.2337e-19  3.2337e-19  3.2337e-19  3.2337e-19  3.2337e-19  3.2337e-19  3.2337e-19  3.2337e-19  3.2337e-19  3.2337e-19  3.2336e-19  3.2336e-19  3.2336e-19  3.2335e-19  3.2333e-19  3.2331e-19  3.2326e-19  3.2316e-19  3.2299e-19  3.2269e-19  3.2214e-19  3.2117e-19  3.1948e-19  3.1653e-19  3.1143e-19  3.0259e-19  2.8644e-19  2.5825e-19  2.1967e-19  1.7151e-19  1.2798e-19  9.6975e-20  7.7142e-20  6.4306e-20  5.5331e-20 
Radius(AU)     235.8945
z(AU)          0.0000e+00  1.3797e-05  1.9036e-05  2.6265e-05  3.6239e-05  4.9999e-05  6.8985e-05  9.5181e-05  1.3132e-04  1.8119e-04  2.4999e-04  3.4492e-04  4.7590e-04  6.5661e-04  9.0594e-04  1.2499e-03  1.7246e-03  2.3794e-03  3.2830e-03  4.5296e-03  6.2496e-03  8.6227e-03  1.1897e-02  1.6415e-02  2.2648e-02  3.1248e-02  4.3113e-02  5.9484e-02  8.2072e-02  1.1324e-01  1.5624e-01  2.1556e-01  2.9742e-01  4.1035e-01  5.6617e-01  7.8117e-01  1.0778e+00  1.4871e+00  2.0517e+00  2.8308e+00  3.9058e+00  5.3889e+00  7.4352e+00  1.0259e+01  1.4154e+01  1.9529e+01  2.6944e+01  3.7175e+01  5.1292e+01  7.0768e+01 
ZetaH2[s^-1]   3.1149e-19  3.1149e-19  3.1149e-19  3.1149e-19  3.1149e-19  3.1149e-19  3.1149e-19  3.1149e-19  3.1149e-19  3.1149e-19  3.1149e-19  3.1149e-19  3.1149e-19  3.1149e-19  3.1149e-19  3.1149e-19  3.1149e-19  3.1149e-19  3.1149e-19  3.1149e-19  3.1149e-19  3.1149e-19  3.1149e-19  3.1149e-19  3.1149e-19  3.1149e-19  3.1149e-19  3.1149e-19  3.1148e-19  3.1147e-19  3.1144e-19  3.1140e-19  3.1131e-19  3.1116e-19  3.1088e-19  3.1039e-19  3.0951e-19  3.0797e-19  3.0527e-19  3.0059e-19  2.9244e-19  2.7757e-19  2.5146e-19  2.1534e-19  1.6970e-19  1.2766e-19  9.7062e-20  7.7094e-20  6.4010e-20  5.4928e-20 
Radius(AU)     249.5218
z(AU)          0.0000e+00  1.3813e-05  1.9080e-05  2.6355e-05  3.6405e-05  5.0287e-05  6.9461e-05  9.5947e-05  1.3253e-04  1.8307e-04  2.5287e-04  3.4930e-04  4.8249e-04  6.6646e-04  9.2059e-04  1.2716e-03  1.7565e-03  2.4263e-03  3.3514e-03  4.6293e-03  6.3945e-03  8.8328e-03  1.2201e-02  1.6853e-02  2.3279e-02  3.2156e-02  4.4417e-02  6.1354e-02  8.4748e-02  1.1706e-01  1.6170e-01  2.2336e-01  3.0853e-01  4.2617e-01  5.8867e-01  8.1314e-01  1.1232e+00  1.5515e+00  2.1431e+00  2.9602e+00  4.0890e+00  5.6482e+00  7.8018e+00  1.0777e+01  1.4886e+01  2.0562e+01  2.8403e+01  3.9233e+01  5.4193e+01  7.4857e+01 
ZetaH2[s^-1]   2.8766e-19  2.8766e-19  2.8766e-19  2.8766e-19  2.8766e-19  2.8766e-19  2.8766e-19  2.8766e-19  2.8766e-19  2.8766e-19  2.8766e-19  2.8766e-19  2.8766e-19  2.8766e-19  2.8766e-19  2.8766e-19  2.8766e-19  2.8766e-19  2.8766e-19  2.8766e-19  2.8766e-19  2.8766e-19  2.8766e-19  2.8766e-19  2.8766e-19  2.8766e-19  2.8766e-19  2.8766e-19  2.8765e-19  2.8764e-19  2.8762e-19  2.8759e-19  2.8752e-19  2.8740e-19  2.8718e-19  2.8678e-19  2.8606e-19  2.8478e-19  2.8254e-19  2.7863e-19  2.7177e-19  2.5925e-19  2.3703e-19  2.0566e-19  1.6507e-19  1.2630e-19  9.6924e-20  7.7008e-20  6.3616e-20  5.4390e-20 
Radius(AU)     256.6281
z(AU)          0.0000e+00  1.3821e-05  1.9102e-05  2.6401e-05  3.6489e-05  5.0431e-05  6.9700e-05  9.6333e-05  1.3314e-04  1.8402e-04  2.5433e-04  3.5151e-04  4.8582e-04  6.7145e-04  9.2800e-04  1.2826e-03  1.7727e-03  2.4500e-03  3.3862e-03  4.6800e-03  6.4682e-03  8.9397e-03  1.2356e-02  1.7077e-02  2.3602e-02  3.2620e-02  4.5084e-02  6.2310e-02  8.6119e-02  1.1903e-01  1.6450e-01  2.2736e-01  3.1424e-01  4.3431e-01  6.0026e-01  8.2961e-01  1.1466e+00  1.5847e+00  2.1902e+00  3.0271e+00  4.1838e+00  5.7824e+00  7.9919e+00  1.1046e+01  1.5266e+01  2.1099e+01  2.9161e+01  4.0304e+01  5.5704e+01  7.6988e+01 
ZetaH2[s^-1]   2.7579e-19  2.7579e-19  2.7579e-19  2.7579e-19  2.7579e-19  2.7579e-19  2.7579e-19  2.7579e-19  2.7579e-19  2.7579e-19  2.7579e-19  2.7579e-19  2.7579e-19  2.7579e-19  2.7579e-19  2.7579e-19  2.7579e-19  2.7579e-19  2.7579e-19  2.7579e-19  2.7579e-19  2.7579e-19  2.7579e-19  2.7579e-19  2.7579e-19  2.7579e-19  2.7579e-19  2.7578e-19  2.7578e-19  2.7577e-19  2.7575e-19  2.7572e-19  2.7566e-19  2.7555e-19  2.7535e-19  2.7499e-19  2.7435e-19  2.7320e-19  2.7117e-19  2.6760e-19  2.6134e-19  2.4989e-19  2.2948e-19  2.0037e-19  1.6229e-19  1.2526e-19  9.6661e-20  7.6925e-20  6.3478e-20  5.4225e-20 
Radius(AU)     271.4531
z(AU)          0.0000e+00  1.3837e-05  1.9146e-05  2.6492e-05  3.6656e-05  5.0721e-05  7.0181e-05  9.7109e-05  1.3437e-04  1.8592e-04  2.5726e-04  3.5597e-04  4.9254e-04  6.8152e-04  9.4302e-04  1.3048e-03  1.8055e-03  2.4982e-03  3.4567e-03  4.7830e-03  6.6182e-03  9.1575e-03  1.2671e-02  1.7533e-02  2.4260e-02  3.3568e-02  4.6448e-02  6.4269e-02  8.8928e-02  1.2305e-01  1.7026e-01  2.3559e-01  3.2598e-01  4.5105e-01  6.2411e-01  8.6357e-01  1.1949e+00  1.6534e+00  2.2877e+00  3.1655e+00  4.3801e+00  6.0607e+00  8.3860e+00  1.1604e+01  1.6056e+01  2.2216e+01  3.0740e+01  4.2535e+01  5.8854e+01  8.1436e+01 
ZetaH2[s^-1]   2.5218e-19  2.5218e-19  2.5218e-19  2.5218e-19  2.5218e-19  2.5218e-19  2.5218e-19  2.5218e-19  2.5218e-19  2.5218e-19  2.5218e-19  2.5218e-19  2.5218e-19  2.5218e-19  2.5218e-19  2.5218e-19  2.5218e-19  2.5218e-19  2.5218e-19  2.5218e-19  2.5218e-19  2.5218e-19  2.5218e-19  2.5218e-19  2.5218e-19  2.5218e-19  2.5218e-19  2.5218e-19  2.5217e-19  2.5217e-19  2.5215e-19  2.5213e-19  2.5208e-19  2.5200e-19  2.5184e-19  2.5155e-19  2.5103e-19  2.5010e-19  2.4844e-19  2.4550e-19  2.4031e-19  2.3081e-19  2.1371e-19  1.8886e-19  1.5566e-19  1.2229e-19  9.5573e-20  7.6503e-20  6.3167e-20  5.3967e-20 
Radius(AU)     279.1839
z(AU)          0.0000e+00  1.3845e-05  1.9168e-05  2.6537e-05  3.6740e-05  5.0866e-05  7.0423e-05  9.7499e-05  1.3499e-04  1.8688e-04  2.5874e-04  3.5822e-04  4.9594e-04  6.8662e-04  9.5061e-04  1.3161e-03  1.8221e-03  2.5227e-03  3.4926e-03  4.8354e-03  6.6945e-03  9.2684e-03  1.2832e-02  1.7765e-02  2.4596e-02  3.4052e-02  4.7145e-02  6.5271e-02  9.0366e-02  1.2511e-01  1.7321e-01  2.3981e-01  3.3201e-01  4.5966e-01  6.3639e-01  8.8107e-01  1.2198e+00  1.6888e+00  2.3381e+00  3.2371e+00  4.4817e+00  6.2047e+00  8.5903e+00  1.1893e+01  1.6466e+01  2.2796e+01  3.1561e+01  4.3696e+01  6.0496e+01  8.3755e+01 
ZetaH2[s^-1]   2.4046e-19  2.4046e-19  2.4046e-19  2.4046e-19  2.4046e-19  2.4046e-19  2.4046e-19  2.4046e-19  2.4046e-19  2.4046e-19  2.4046e-19  2.4046e-19  2.4046e-19  2.4046e-19  2.4046e-19  2.4046e-19  2.4046e-19  2.4046e-19  2.4046e-19  2.4046e-19  2.4046e-19  2.4046e-19  2.4046e-19  2.4046e-19  2.4045e-19  2.4045e-19  2.4045e-19  2.4045e-19  2.4045e-19  2.4044e-19  2.4043e-19  2.4041e-19  2.4037e-19  2.4029e-19  2.4015e-19  2.3990e-19  2.3943e-19  2.3859e-19  2.3710e-19  2.3445e-19  2.2974e-19  2.2112e-19  2.0555e-19  1.8271e-19  1.5187e-19  1.2038e-19  9.4718e-20  7.6116e-20  6.2944e-20  5.3829e-20 
Radius(AU)     287.1346
z(AU)          0.0000e+00  1.3853e-05  1.9190e-05  2.6583e-05  3.6825e-05  5.1012e-05  7.0666e-05  9.7891e-05  1.3561e-04  1.8785e-04  2.6022e-04  3.6048e-04  4.9937e-04  6.9176e-04  9.5827e-04  1.3275e-03  1.8389e-03  2.5474e-03  3.5288e-03  4.8883e-03  6.7717e-03  9.3806e-03  1.2995e-02  1.8001e-02  2.4937e-02  3.4544e-02  4.7853e-02  6.6289e-02  9.1828e-02  1.2721e-01  1.7622e-01  2.4411e-01  3.3815e-01  4.6844e-01  6.4891e-01  8.9892e-01  1.2452e+00  1.7250e+00  2.3896e+00  3.3102e+00  4.5856e+00  6.3523e+00  8.7996e+00  1.2190e+01  1.6886e+01  2.3392e+01  3.2404e+01  4.4889e+01  6.2183e+01  8.6140e+01 
ZetaH2[s^-1]   2.2883e-19  2.2883e-19  2.2883e-19  2.2883e-19  2.2883e-19  2.2883e-19  2.2883e-19  2.2883e-19  2.2883e-19  2.2883e-19  2.2883e-19  2.2883e-19  2.2883e-19  2.2883e-19  2.2883e-19  2.2883e-19  2.2883e-19  2.2883e-19  2.2883e-19  2.2883e-19  2.2883e-19  2.2883e-19  2.2883e-19  2.2883e-19  2.2883e-19  2.2883e-19  2.2883e-19  2.2883e-19  2.2883e-19  2.2882e-19  2.2881e-19  2.2879e-19  2.2876e-19  2.2869e-19  2.2857e-19  2.2834e-19  2.2792e-19  2.2717e-19  2.2583e-19  2.2345e-19  2.1919e-19  2.1140e-19  1.9727e-19  1.7633e-19  1.4779e-19  1.1817e-19  9.3643e-20  7.5591e-20  6.2650e-20  5.3659e-20 
Radius(AU)     295.3120
z(AU)          0.0000e+00  1.3861e-05  1.9212e-05  2.6629e-05  3.6909e-05  5.1159e-05  7.0909e-05  9.8285e-05  1.3623e-04  1.8882e-04  2.6172e-04  3.6276e-04  5.0281e-04  6.9693e-04  9.6599e-04  1.3389e-03  1.8558e-03  2.5723e-03  3.5654e-03  4.9419e-03  6.8497e-03  9.4942e-03  1.3160e-02  1.8240e-02  2.5282e-02  3.5042e-02  4.8571e-02  6.7323e-02  9.3313e-02  1.2934e-01  1.7927e-01  2.4848e-01  3.4441e-01  4.7738e-01  6.6168e-01  9.1713e-01  1.2712e+00  1.7620e+00  2.4422e+00  3.3851e+00  4.6919e+00  6.5033e+00  9.0140e+00  1.2494e+01  1.7317e+01  2.4003e+01  3.3270e+01  4.6114e+01  6.3917e+01  8.8594e+01 
ZetaH2[s^-1]   2.1738e-19  2.1738e-19  2.1738e-19  2.1738e-19  2.1738e-19  2.1738e-19  2.1738e-19  2.1738e-19  2.1738e-19  2.1738e-19  2.1738e-19  2.1738e-19  2.1738e-19  2.1738e-19  2.1738e-19  2.1738e-19  2.1738e-19  2.1738e-19  2.1738e-19  2.1738e-19  2.1738e-19  2.1738e-19  2.1738e-19  2.1738e-19  2.1738e-19  2.1738e-19  2.1738e-19  2.1738e-19  2.1738e-19  2.1737e-19  2.1737e-19  2.1735e-19  2.1732e-19  2.1726e-19  2.1715e-19  2.1695e-19  2.1658e-19  2.1591e-19  2.1471e-19  2.1256e-19  2.0873e-19  2.0170e-19  1.8890e-19  1.6977e-19  1.4343e-19  1.1569e-19  9.2338e-20  7.4906e-20  6.2262e-20  5.3434e-20 
Radius(AU)     303.7223
z(AU)          0.0000e+00  1.3869e-05  1.9234e-05  2.6675e-05  3.6994e-05  5.1305e-05  7.1153e-05  9.8680e-05  1.3686e-04  1.8980e-04  2.6322e-04  3.6506e-04  5.0628e-04  7.0214e-04  9.7377e-04  1.3505e-03  1.8729e-03  2.5975e-03  3.6024e-03  4.9960e-03  6.9287e-03  9.6091e-03  1.3327e-02  1.8482e-02  2.5632e-02  3.5548e-02  4.9300e-02  6.8372e-02  9.4823e-02  1.3151e-01  1.8238e-01  2.5294e-01  3.5079e-01  4.8649e-01  6.7470e-01  9.3571e-01  1.2977e+00  1.7997e+00  2.4960e+00  3.4616e+00  4.8007e+00  6.6579e+00  9.2336e+00  1.2806e+01  1.7760e+01  2.4630e+01  3.4159e+01  4.7373e+01  6.5700e+01  9.1117e+01 
ZetaH2[s^-1]   2.0606e-19  2.0606e-19  2.0606e-19  2.0606e-19  2.0606e-19  2.0606e-19  2.0606e-19  2.0606e-19  2.0606e-19  2.0606e-19  2.0606e-19  2.0606e-19  2.0606e-19  2.0606e-19  2.0606e-19  2.0606e-19  2.0606e-19  2.0606e-19  2.0606e-19  2.0606e-19  2.0606e-19  2.0606e-19  2.0606e-19  2.0606e-19  2.0606e-19  2.0606e-19  2.0606e-19  2.0606e-19  2.0606e-19  2.0605e-19  2.0604e-19  2.0603e-19  2.0600e-19  2.0595e-19  2.0586e-19  2.0568e-19  2.0535e-19  2.0476e-19  2.0368e-19  2.0176e-19  1.9832e-19  1.9199e-19  1.8044e-19  1.6302e-19  1.3881e-19  1.1292e-19  9.0790e-20  7.4041e-20  6.1752e-20  5.3127e-20 
Radius(AU)     321.2680
z(AU)          0.0000e+00  1.3885e-05  1.9278e-05  2.6766e-05  3.7164e-05  5.1600e-05  7.1644e-05  9.9475e-05  1.3812e-04  1.9177e-04  2.6626e-04  3.6969e-04  5.1329e-04  7.1268e-04  9.8952e-04  1.3739e-03  1.9076e-03  2.6486e-03  3.6775e-03  5.1060e-03  7.0894e-03  9.8432e-03  1.3667e-02  1.8976e-02  2.6347e-02  3.6581e-02  5.0791e-02  7.0521e-02  9.7915e-02  1.3595e-01  1.8876e-01  2.6208e-01  3.6389e-01  5.0525e-01  7.0151e-01  9.7401e-01  1.3524e+00  1.8777e+00  2.6071e+00  3.6198e+00  5.0259e+00  6.9782e+00  9.6889e+00  1.3453e+01  1.8678e+01  2.5934e+01  3.6008e+01  4.9995e+01  6.9416e+01  9.6380e+01 
