# 6066
# 5976
# First number is number of lines in the file 
# Second number is the number of reactions
# alpha values increased by 1e12 since I treat GRAIN- and GRAIN0 as separate species
 3616 C2H          HCN          HC3N         H                                        5.30e-12  0.00e+00  7.70e+02   7
 3617 C2H          HNC          HC3N         H                                        5.30e-12  0.00e+00  7.70e+02   7
 3618 C2H          C2H2         C4H2         H                                        1.06e-10 -2.50e-01  0.00e+00   7
 3619 C2H          C3H2         C5H2         H                                        1.06e-10 -2.50e-01  0.00e+00   7
 3620 C2H          H2C3         C5H2         H                                        1.06e-10 -2.50e-01  0.00e+00   7
 3621 C2H          C4H2         C6H2         H                                        1.06e-10 -2.50e-01  0.00e+00   7
 3622 C2H          C5H2         C7H2         H                                        1.06e-10 -2.50e-01  0.00e+00   7
 3623 C2H          C6H2         C8H2         H                                        1.06e-10 -2.50e-01  0.00e+00   7
 3624 C2H          C7H2         C9H2         H                                        1.06e-10 -2.50e-01  0.00e+00   7
 3625 C2H          C3           C5           H                                        2.00e-10 -2.50e-01  0.00e+00   7
 3626 C2H          C5           C7           H                                        2.00e-10 -2.50e-01  0.00e+00   7
 3627 C2H          C7           C9           H                                        2.00e-10 -2.50e-01  0.00e+00   7
 3628 C2H          C9           C11          H                                        2.00e-10 -2.50e-01  0.00e+00   7
 3629 C2H          C2           C4           H                                        1.00e-10  0.00e+00  0.00e+00   7
 3630 C2H          C4           C6           H                                        1.00e-10  0.00e+00  0.00e+00   7
 3631 C2H          C6           C8           H                                        1.00e-10  0.00e+00  0.00e+00   7
 3632 C2H          C8           C10          H                                        1.00e-10  0.00e+00  0.00e+00   7
 3633 C2H          HC3N         HC5N         H                                        1.06e-10 -2.50e-01  0.00e+00   7
 3634 C2H          HC5N         HC7N         H                                        1.06e-10 -2.50e-01  0.00e+00   7
 3635 C2H          HC7N         HC9N         H                                        1.06e-10 -2.50e-01  0.00e+00   7
 3636 C2H          HC9N         HC11N        H                                        1.06e-10 -2.50e-01  0.00e+00   7
 3637 C2H          HC11N        HC13N        H                                        1.06e-10 -2.50e-01  0.00e+00   7
 3638 CH2          HNO          NO           CH3                                      1.70e-11  0.00e+00  0.00e+00   7
 3639 HCO          HCO          H2CO         CO                                       5.00e-11  0.00e+00  0.00e+00   7
 3640 HCO          HNO          H2CO         NO                                       1.00e-12  0.00e+00  9.76e+02   7
 3641 HCO          CH3          CH4          CO                                       4.40e-11  0.00e+00  0.00e+00   7
 3642 HNO          CH3          CH4          NO                                       3.32e-12  0.00e+00  0.00e+00   7
 3643 NH2          H2CO         NH2CHO       H                                        1.00e-10  0.00e+00  0.00e+00   7
 3644 C            C            C2                                                    1.00e-17  0.00e+00  0.00e+00   8
 3645 C            H            CH                                                    1.00e-17  0.00e+00  0.00e+00   8
 3646 C            N            CN                                                    1.00e-17  0.00e+00  0.00e+00   8
 3647 C            O            CO                                                    2.10e-19  0.00e+00  0.00e+00   8
 3648 C            H2           CH2                                                   1.00e-17  0.00e+00  0.00e+00   8
 3649 H            O            OH                                                    9.90e-19 -3.80e-01  0.00e+00   8
 3650 O            O            O2                                                    4.90e-20  1.58e+00  0.00e+00   8
 3651 O            SO           SO2                                                   3.20e-16 -1.60e+00  0.00e+00   8
 3652 S            CO           OCS                                                   1.60e-17 -1.50e+00  0.00e+00   8
 3653 CH           H2           CH3                                                   3.25e-17 -6.00e-01  0.00e+00   8
 3654 CN           C2H          HC3N                                                  1.00e-16  0.00e+00  0.00e+00   8
 3655 CN           CH3          C2H3N                                                 1.00e-16  0.00e+00  0.00e+00   8
 3656 C            C2           C3                                                    3.30e-16 -1.00e+00  0.00e+00   8
 3657 C            C3           C4                                                    3.30e-14 -1.00e+00  0.00e+00   8
 3658 H            OH           H2O                                                   4.00e-18 -2.00e+00  0.00e+00   8
 3659 OH           OH           H2O2                                                  1.00e-18 -2.00e+00  0.00e+00   8
 3660 C2+          E            C            C                                        8.84e-08 -5.00e-01  0.00e+00   9
 3661 CCl+         E            C            Cl                                       3.00e-07 -5.00e-01  0.00e+00   9
 3662 CF+          E            C            F                                        2.00e-07 -5.00e-01  0.00e+00   9
 3663 CH+          E            C            H                                        7.00e-08 -5.00e-01  0.00e+00   9
 3664 ClO+         E            Cl           O                                        2.00e-07 -5.00e-01  0.00e+00   9
 3665 CN+          E            C            N                                        3.38e-07 -5.50e-01  0.00e+00   9
 3666 CO+          E            O            C                                        2.75e-07 -5.50e-01  0.00e+00   9
 3667 CP+          E            P            C                                        1.00e-07 -5.00e-01  0.00e+00   9
 3668 CS+          E            C            S                                        2.00e-07 -5.00e-01  0.00e+00   9
 3669 H2+          E            H            H                                        2.53e-07 -5.00e-01  0.00e+00   9
 3670 HCl+         E            H            Cl                                       3.00e-07 -5.00e-01  0.00e+00   9
 3671 HF+          E            H            F                                        2.00e-07 -5.00e-01  0.00e+00   9
 3672 HeH+         E            H            He                                       3.00e-08 -5.00e-01  0.00e+00   9
 3673 HS+          E            S            H                                        2.00e-07 -5.00e-01  0.00e+00   9
 3674 N2+          E            N            N                                        1.80e-07 -3.90e-01  0.00e+00   9
 3675 NH+          E            N            H                                        1.18e-07 -5.00e-01  0.00e+00   9
 3676 NO+          E            N            O                                        4.10e-07 -1.00e+00  0.00e+00   9
 3677 NS+          E            N            S                                        2.00e-07 -5.00e-01  0.00e+00   9
 3678 O2+          E            O            O                                        1.95e-07 -7.00e-01  0.00e+00   9
 3679 OH+          E            O            H                                        6.30e-09 -4.80e-01  0.00e+00   9
 3680 PH+          E            P            H                                        1.00e-07 -5.00e-01  0.00e+00   9
 3681 PN+          E            P            N                                        1.80e-07 -5.00e-01  0.00e+00   9
 3682 PO+          E            P            O                                        1.80e-07 -5.00e-01  0.00e+00   9
 3683 S2+          E            S            S                                        2.00e-07 -5.00e-01  0.00e+00   9
 3684 SiC+         E            Si           C                                        2.00e-07 -5.00e-01  0.00e+00   9
 3685 SiH+         E            Si           H                                        2.00e-07 -5.00e-01  0.00e+00   9
 3686 SiN+         E            Si           N                                        2.00e-07 -5.00e-01  0.00e+00   9
 3687 SiO+         E            Si           O                                        2.00e-07 -5.00e-01  0.00e+00   9
 3688 SiS+         E            Si           S                                        2.00e-07 -5.00e-01  0.00e+00   9
 3689 SiF+         E            Si           F                                        2.00e-07 -5.00e-01  0.00e+00   9
 3690 SO+          E            O            S                                        2.00e-07 -5.00e-01  0.00e+00   9
 3691 C2H+         E            C2           H                                        1.16e-07 -7.60e-01  0.00e+00   9
 3692 C2H+         E            CH           C                                        1.05e-07 -7.60e-01  0.00e+00   9
 3693 C2H+         E            C            C            H                           4.80e-08 -7.60e-01  0.00e+00   9
 3694 C2N+         E            C            CN                                       1.50e-07 -5.00e-01  0.00e+00   9
 3695 C2N+         E            C2           N                                        1.50e-07 -5.00e-01  0.00e+00   9
 3696 C2O+         E            CO           C                                        3.00e-07 -5.00e-01  0.00e+00   9
 3697 C2S+         E            C2           S                                        1.50e-07 -5.00e-01  0.00e+00   9
 3698 C2S+         E            CS           C                                        1.50e-07 -5.00e-01  0.00e+00   9
 3699 C3+          E            C2           C                                        3.00e-07 -5.00e-01  0.00e+00   9
 3700 CCP+         E            P            C2                                       1.50e-07 -5.00e-01  0.00e+00   9
 3701 CCP+         E            CP           C                                        1.50e-07 -5.00e-01  0.00e+00   9
 3702 CH2+         E            C            H2                                       7.70e-08 -6.00e-01  0.00e+00   9
 3703 CH2+         E            CH           H                                        1.60e-07 -6.00e-01  0.00e+00   9
 3704 CH2+         E            C            H            H                           4.00e-07 -6.00e-01  0.00e+00   9
 3705 CHSi+        E            Si           CH                                       1.50e-07 -5.00e-01  0.00e+00   9
 3706 CHSi+        E            SiC          H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3707 CNC+         E            CN           C                                        3.00e-07 -5.00e-01  0.00e+00   9
 3708 CO2+         E            O            CO                                       4.20e-07 -7.50e-01  0.00e+00   9
 3709 H2Cl+        E            Cl           H            H                           2.70e-07 -5.00e-01  0.00e+00   9
 3710 H2Cl+        E            HCl          H                                        3.00e-08 -5.00e-01  0.00e+00   9
 3711 H2F+         E            F            H            H                           3.50e-07 -5.00e-01  0.00e+00   9
 3712 H2F+         E            HF           H                                        3.50e-07 -5.00e-01  0.00e+00   9
 3713 H2O+         E            O            H2                                       3.90e-08 -5.00e-01  0.00e+00   9
 3714 H2O+         E            OH           H                                        8.60e-08 -5.00e-01  0.00e+00   9
 3715 H2O+         E            O            H            H                           3.05e-07 -5.00e-01  0.00e+00   9
 3716 H2S+         E            S            H            H                           1.50e-07 -5.00e-01  0.00e+00   9
 3717 H2S+         E            HS           H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3718 H3+          E            H            H            H                           4.36e-08 -5.20e-01  0.00e+00   9
 3719 H3+          E            H2           H                                        2.34e-08 -5.20e-01  0.00e+00   9
 3720 HCN+         E            CN           H                                        2.00e-07 -5.00e-01  0.00e+00   9
 3721 HCO+         E            CO           H                                        2.80e-07 -6.90e-01  0.00e+00   9
 3722 HCO+         E            OH           C                                        1.00e-08 -6.90e-01  0.00e+00   9
 3723 HCO+         E            CH           O                                        1.00e-08 -6.90e-01  0.00e+00   9
 3724 HCP+         E            P            CH                                       1.50e-07 -5.00e-01  0.00e+00   9
 3725 HCP+         E            CP           H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3726 HCS+         E            CS           H                                        1.84e-07 -5.70e-01  0.00e+00   9
 3727 HCS+         E            CH           S                                        7.86e-07 -5.70e-01  0.00e+00   9
 3728 HNC+         E            CN           H                                        2.00e-07 -5.00e-01  0.00e+00   9
 3729 HNO+         E            NO           H                                        3.00e-07 -5.00e-01  0.00e+00   9
 3730 HNS+         E            NS           H                                        3.00e-07 -5.00e-01  0.00e+00   9
 3731 HNSi+        E            NH           Si                                       1.50e-07 -5.00e-01  0.00e+00   9
 3732 HNSi+        E            SiN          H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3733 HOC+         E            CO           H                                        2.00e-07 -7.50e-01  0.00e+00   9
 3734 HPN+         E            PH           N                                        1.50e-07 -5.00e-01  0.00e+00   9
 3735 HPN+         E            PN           H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3736 HPO+         E            PH           O                                        1.50e-07 -5.00e-01  0.00e+00   9
 3737 HPO+         E            PO           H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3738 HSiO+        E            Si           OH                                       1.50e-07 -5.00e-01  0.00e+00   9
 3739 HSiO+        E            SiO          H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3740 HSiS+        E            Si           HS                                       1.50e-07 -5.00e-01  0.00e+00   9
 3741 HSiS+        E            SiS          H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3742 HSO+         E            SO           H                                        2.00e-07 -5.00e-01  0.00e+00   9
# 3742 N2H+         E            N2           H                                        9.00e-08 -5.10e-01  0.00e+00   9
# 3743 N2H+         E            NH           N                                        1.00e-08 -5.10e-01  0.00e+00   9
 3743 N2H+         E            N2           H                                        2.77e-07 -7.00e-01  0.00e+00   9
 3744 N2H+         E            NH           N                                        2.09e-08 -7.00e-01  0.00e+00   9
 3745 NaH2+        E            Na           H2                                       1.50e-07 -5.00e-01  0.00e+00   9
 3746 NaH2+        E            NaH          H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3747 NCO+         E            CO           N                                        3.00e-07 -5.00e-01  0.00e+00   9
 3748 NH2+         E            N            H            H                           2.00e-07 -5.00e-01  0.00e+00   9
 3749 NH2+         E            NH           H                                        1.00e-07 -5.00e-01  0.00e+00   9
 3750 NO2+         E            O            NO                                       3.00e-07 -5.00e-01  0.00e+00   9
 3751 O2H+         E            O2           H                                        3.00e-07 -5.00e-01  0.00e+00   9
 3752 OCS+         E            CO           S                                        2.90e-07 -6.20e-01  0.00e+00   9
 3753 OCS+         E            CS           O                                        4.80e-08 -6.20e-01  0.00e+00   9
 3754 OCS+         E            C            SO                                       1.05e-08 -6.20e-01  0.00e+00   9
 3755 PH2+         E            P            H2                                       1.50e-07 -5.00e-01  0.00e+00   9
 3756 PH2+         E            PH           H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3757 S2H+         E            HS           S                                        1.50e-07 -5.00e-01  0.00e+00   9
 3758 S2H+         E            S2           H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3759 SiC2+        E            Si           C2                                       1.50e-07 -5.00e-01  0.00e+00   9
 3760 SiC2+        E            SiC          C                                        1.50e-07 -5.00e-01  0.00e+00   9
 3761 SiH2+        E            Si           H            H                           2.00e-07 -5.00e-01  0.00e+00   9
 3762 SiH2+        E            Si           H2                                       1.50e-07 -5.00e-01  0.00e+00   9
 3763 SiH2+        E            SiH          H                                        2.00e-07 -5.00e-01  0.00e+00   9
 3764 SiNC+        E            Si           CN                                       3.00e-07 -5.00e-01  0.00e+00   9
 3765 SO2+         E            SO           O                                        2.50e-07 -5.00e-01  0.00e+00   9
 3766 C2H2+        E            C2H          H                                        2.90e-07 -5.00e-01  0.00e+00   9
 3767 C2H2+        E            C2           H            H                           1.70e-07 -5.00e-01  0.00e+00   9
 3768 C2H2+        E            CH           CH                                       7.50e-08 -5.00e-01  0.00e+00   9
 3769 C2H2+        E            CH2          C                                        2.89e-08 -5.00e-01  0.00e+00   9
 3770 C2H2+        E            C2           H2                                       1.15e-08 -5.00e-01  0.00e+00   9
 3771 C2HO+        E            CO           C            H                           1.50e-07 -5.00e-01  0.00e+00   9
 3772 C2HO+        E            CO           CH                                       1.00e-07 -5.00e-01  0.00e+00   9
 3773 C2HO+        E            C2H          O                                        1.50e-07 -5.00e-01  0.00e+00   9
 3774 C2HO+        E            CCO          H                                        1.00e-07 -5.00e-01  0.00e+00   9
 3775 C2N2+        E            CN           CN                                       1.50e-07 -5.00e-01  0.00e+00   9
 3776 C2N2+        E            C2N          N                                        1.50e-07 -5.00e-01  0.00e+00   9
 3777 C2NH+        E            CH           CN                                       1.50e-07 -5.00e-01  0.00e+00   9
 3778 C2NH+        E            C2N          H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3779 C3H+         E            C2H          C                                        1.50e-07 -5.00e-01  0.00e+00   9
 3780 C3H+         E            C3           H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3781 C3N+         E            C2           CN                                       3.00e-07 -5.00e-01  0.00e+00   9
 3782 C3O+         E            C2           CO                                       3.00e-07 -5.00e-01  0.00e+00   9
 3783 C3S+         E            C2           CS                                       1.00e-07 -5.00e-01  0.00e+00   9
 3784 C3S+         E            C2S          C                                        1.00e-07 -5.00e-01  0.00e+00   9
 3785 C3S+         E            C3           S                                        1.00e-07 -5.00e-01  0.00e+00   9
 3786 C4+          E            C2           C2                                       1.75e-07 -5.00e-01  0.00e+00   9
 3787 C4+          E            C3           C                                        2.75e-07 -5.00e-01  0.00e+00   9
 3788 CH2Si+       E            Si           CH2                                      2.00e-07 -5.00e-01  0.00e+00   9
 3789 CH2Si+       E            SiC          H2                                       2.00e-07 -5.00e-01  0.00e+00   9
 3790 CH2Si+       E            HCSi         H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3791 CH3+         E            H2           C            H                           3.00e-07 -3.00e-01  0.00e+00   9
 3792 CH3+         E            CH           H            H                           1.60e-07 -3.00e-01  0.00e+00   9
 3793 CH3+         E            CH           H2                                       1.40e-07 -3.00e-01  0.00e+00   9
 3794 CH3+         E            CH2          H                                        4.00e-07 -3.00e-01  0.00e+00   9
 3795 H2CCl+       E            CCl          H            H                           3.00e-07 -5.00e-01  0.00e+00   9
 3796 HCNH+        E            CN           H            H                           9.20e-08 -6.50e-01  0.00e+00   9
 3797 HCNH+        E            HCN          H                                        1.85e-07 -6.50e-01  0.00e+00   9
 3798 HCNH+        E            HNC          H                                        1.85e-07 -6.50e-01  0.00e+00   9
 3799 H2CO+        E            CO           H            H                           5.00e-07 -5.00e-01  0.00e+00   9
 3800 H2CO+        E            HCO          H                                        1.00e-07 -5.00e-01  0.00e+00   9
 3801 H2CS+        E            CS           H            H                           3.00e-07 -5.00e-01  0.00e+00   9
 3802 H2CS+        E            HCS          H                                        3.00e-07 -5.00e-01  0.00e+00   9
 3803 H2NC+        E            CN           H2                                       1.80e-08 -5.00e-01  0.00e+00   9
 3804 H2NC+        E            HNC          H                                        1.80e-07 -5.00e-01  0.00e+00   9
 3805 H2NO+        E            NO           H2                                       1.50e-07 -5.00e-01  0.00e+00   9
 3806 H2NO+        E            HNO          H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3807 H2PO+        E            PH           OH                                       1.50e-07 -5.00e-01  0.00e+00   9
 3808 H2PO+        E            HPO          H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3809 H2S2+        E            HS           HS                                       1.50e-07 -5.00e-01  0.00e+00   9
 3810 H2S2+        E            HS2          H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3811 H2SiO+       E            SiH          OH                                       1.50e-07 -5.00e-01  0.00e+00   9
 3812 H2SiO+       E            SiO          H2                                       1.50e-07 -5.00e-01  0.00e+00   9
 3813 H3O+         E            OH           H            H                           2.60e-07 -5.00e-01  0.00e+00   9
 3814 H3O+         E            H2O          H                                        1.10e-07 -5.00e-01  0.00e+00   9
 3815 H3O+         E            OH           H2                                       6.00e-08 -5.00e-01  0.00e+00   9
 3816 H3O+         E            H2           H            O                           5.60e-09 -5.00e-01  0.00e+00   9
 3817 H3S+         E            HS           H            H                           1.00e-07 -5.00e-01  0.00e+00   9
 3818 H3S+         E            H2S          H                                        3.00e-07 -5.00e-01  0.00e+00   9
 3819 HC2S+        E            CS           CH                                       1.50e-07 -5.00e-01  0.00e+00   9
 3820 HC2S+        E            C2S          H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3821 HCO2+        E            CO           H            O                           8.10e-07 -6.40e-01  0.00e+00   9
 3822 HCO2+        E            OH           CO                                       3.20e-07 -6.40e-01  0.00e+00   9
 3823 HCO2+        E            CO2          H                                        6.00e-08 -6.40e-01  0.00e+00   9
 3824 HNCO+        E            CO           NH                                       3.00e-07 -5.00e-01  0.00e+00   9
 3825 HOCS+        E            OH           CS                                       2.00e-07 -5.00e-01  0.00e+00   9
 3826 HOCS+        E            OCS          H                                        2.00e-07 -5.00e-01  0.00e+00   9
 3827 HSiO2+       E            SiO          OH                                       1.50e-07 -5.00e-01  0.00e+00   9
 3828 HSiO2+       E            SiO2         H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3829 HSO2+        E            SO           H            O                           1.00e-07 -5.00e-01  0.00e+00   9
 3830 HSO2+        E            SO           OH                                       1.00e-07 -5.00e-01  0.00e+00   9
 3831 HSO2+        E            SO2          H                                        2.00e-07 -5.00e-01  0.00e+00   9
 3832 NaH2O+       E            Na           H2O                                      1.50e-07 -5.00e-01  0.00e+00   9
 3833 NaH2O+       E            NaOH         H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3834 NH3+         E            NH           H            H                           1.55e-07 -5.00e-01  0.00e+00   9
 3835 NH3+         E            NH2          H                                        1.55e-07 -5.00e-01  0.00e+00   9
 3836 PC2H+        E            CP           CH                                       1.50e-07 -5.00e-01  0.00e+00   9
 3837 PC2H+        E            CCP          H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3838 PCH2+        E            CP           H2                                       1.50e-07 -5.00e-01  0.00e+00   9
 3839 PCH2+        E            HCP          H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3840 PH3+         E            PH           H2                                       1.50e-07 -5.00e-01  0.00e+00   9
 3841 PH3+         E            PH2          H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3842 PNH2+        E            NH2          P                                        3.00e-07 -5.00e-01  0.00e+00   9
 3843 SiC2H+       E            C2H          Si                                       1.50e-07 -5.00e-01  0.00e+00   9
 3844 SiC2H+       E            SiC2         H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3845 SiC3+        E            SiC          C2                                       1.50e-07 -5.00e-01  0.00e+00   9
 3846 SiC3+        E            SiC2         C                                        1.50e-07 -5.00e-01  0.00e+00   9
 3847 SiH3+        E            SiH          H2                                       1.50e-07 -5.00e-01  0.00e+00   9
 3848 SiH3+        E            SiH2         H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3849 SiNCH+       E            SiN          CH                                       1.50e-07 -5.00e-01  0.00e+00   9
 3850 SiNCH+       E            SiNC         H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3851 SiNH2+       E            SiN          H2                                       1.50e-07 -5.00e-01  0.00e+00   9
 3852 SiNH2+       E            HNSi         H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3853 C2H2N+       E            CH           HCN                                      3.00e-07 -5.00e-01  0.00e+00   9
 3854 C2H2N+       E            CN           CH2                                      3.00e-07 -5.00e-01  0.00e+00   9
 3855 C2H2N+       E            C2N          H2                                       3.00e-07 -5.00e-01  0.00e+00   9
 3856 C2H2O+       E            C2           H2O                                      2.00e-07 -5.00e-01  0.00e+00   9
 3857 C2H2O+       E            CH2          CO                                       2.00e-07 -5.00e-01  0.00e+00   9
 3858 C2H2O+       E            C2H2         O                                        2.00e-07 -5.00e-01  0.00e+00   9
 3859 C2H3+        E            C2H          H            H                           2.95e-07 -8.40e-01  0.00e+00   9
 3860 C2H3+        E            C2H          H2                                       3.00e-08 -8.40e-01  0.00e+00   9
 3861 C2H3+        E            C2H2         H                                        1.45e-07 -8.40e-01  0.00e+00   9
 3862 C2H3+        E            C2           H            H2                          1.50e-08 -8.40e-01  0.00e+00   9
 3863 C2H3+        E            CH3          C                                        3.00e-09 -8.40e-01  0.00e+00   9
 3864 C2H3+        E            CH2          CH                                       1.50e-08 -8.40e-01  0.00e+00   9
 3865 C3H2+        E            C2           CH2                                      3.00e-08 -5.00e-01  0.00e+00   9
 3866 H2C3+        E            C2           CH2                                      3.00e-08 -5.00e-01  0.00e+00   9
 3867 C3H2+        E            C3           H            H                           6.00e-08 -5.00e-01  0.00e+00   9
 3868 H2C3+        E            C3           H            H                           6.00e-08 -5.00e-01  0.00e+00   9
 3869 C3H2+        E            C3           H2                                       1.50e-07 -5.00e-01  0.00e+00   9
 3870 H2C3+        E            C3           H2                                       1.50e-07 -5.00e-01  0.00e+00   9
 3871 C3H2+        E            C2H2         C                                        3.00e-08 -5.00e-01  0.00e+00   9
 3872 H2C3+        E            C2H2         C                                        3.00e-08 -5.00e-01  0.00e+00   9
 3873 C3H2+        E            C3H          H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3874 H2C3+        E            HC3          H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3875 C3HN+        E            C2           HCN                                      3.00e-07 -5.00e-01  0.00e+00   9
 3876 C3HN+        E            C2H          CN                                       1.50e-07 -5.00e-01  0.00e+00   9
 3877 C3HN+        E            C3N          H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3878 C4H+         E            C2H          C2                                       9.00e-08 -5.00e-01  0.00e+00   9
 3879 C4H+         E            C3H          C                                        4.50e-08 -5.00e-01  0.00e+00   9
 3880 C4H+         E            C3           CH                                       4.50e-08 -5.00e-01  0.00e+00   9
 3881 C4H+         E            C4           H                                        1.20e-07 -5.00e-01  0.00e+00   9
 3882 C4N+         E            C2N          C2                                       1.50e-07 -5.00e-01  0.00e+00   9
 3883 C4N+         E            C3N          C                                        1.50e-07 -5.00e-01  0.00e+00   9
 3884 C4P+         E            CCP          C2                                       1.50e-07 -5.00e-01  0.00e+00   9
 3885 C4P+         E            C3P          C                                        1.50e-07 -5.00e-01  0.00e+00   9
 3886 C4S+         E            C2S          C2                                       1.00e-07 -5.00e-01  0.00e+00   9
 3887 C4S+         E            C3           CS                                       1.00e-07 -5.00e-01  0.00e+00   9
 3888 C4S+         E            C3S          C                                        1.00e-07 -5.00e-01  0.00e+00   9
 3889 C5+          E            C3           C2                                       1.50e-07 -5.00e-01  0.00e+00   9
 3890 C5+          E            C4           C                                        1.50e-07 -5.00e-01  0.00e+00   9
 3891 CH2O2+       E            CO2          H            H                           3.00e-07 -5.00e-01  0.00e+00   9
 3892 CH4+         E            CH2          H            H                           3.00e-07 -5.00e-01  0.00e+00   9
 3893 CH4+         E            CH3          H                                        3.00e-07 -5.00e-01  0.00e+00   9
 3894 H3CO+        E            CO           H            H2                          2.00e-07 -5.00e-01  0.00e+00   9
 3895 H3CO+        E            HCO          H            H                           2.00e-07 -5.00e-01  0.00e+00   9
 3896 H3CO+        E            H2CO         H                                        2.00e-07 -5.00e-01  0.00e+00   9
 3897 H3CS+        E            CS           H            H2                          3.00e-07 -5.00e-01  0.00e+00   9
 3898 H3CS+        E            H2CS         H                                        3.00e-07 -5.00e-01  0.00e+00   9
 3899 H3S2+        E            HS2          H2                                       1.50e-07 -5.00e-01  0.00e+00   9
 3900 H3S2+        E            H2S2         H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3901 H3SiO+       E            SiO          H2           H                           1.50e-07 -5.00e-01  0.00e+00   9
 3902 H3SiO+       E            H2SiO        H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3903 HC3O+        E            C3H          O                                        1.50e-07 -5.00e-01  0.00e+00   9
 3904 HC3O+        E            HC3          O                                        1.50e-07 -5.00e-01  0.00e+00   9
 3905 HC3O+        E            C3O          H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3906 HC3S+        E            C2S          CH                                       1.50e-07 -5.00e-01  0.00e+00   9
 3907 HC3S+        E            C3S          H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3908 NH4+         E            NH2          H            H                           3.20e-07 -5.00e-01  0.00e+00   9
 3909 NH4+         E            NH2          H2                                       1.50e-07 -5.00e-01  0.00e+00   9
 3910 NH4+         E            NH3          H                                        1.05e-06 -5.00e-01  0.00e+00   9
 3911 OCS+H2       E            OCS          H2                                       3.00e-07  0.00e+00  0.00e+00   9
 3912 PC2H2+       E            P            C2H2                                     1.00e-07 -5.00e-01  0.00e+00   9
 3913 PC2H2+       E            CCP          H2                                       1.00e-07 -5.00e-01  0.00e+00   9
 3914 PC2H2+       E            HCCP         H                                        1.00e-07 -5.00e-01  0.00e+00   9
 3915 PC3H+        E            CCP          CH                                       1.00e-07 -5.00e-01  0.00e+00   9
 3916 PC3H+        E            C3P          H                                        1.00e-07 -5.00e-01  0.00e+00   9
 3917 PC3H+        E            HCCP         C                                        1.00e-07 -5.00e-01  0.00e+00   9
 3918 PCH3+        E            CP           H2           H                           1.50e-07 -5.00e-01  0.00e+00   9
 3919 PCH3+        E            HCP          H2                                       1.50e-07 -5.00e-01  0.00e+00   9
 3920 PCH3+        E            CH3          P                                        3.00e-07 -5.00e-01  0.00e+00   9
 3921 PNH3+        E            NH3          P                                        3.00e-07 -5.00e-01  0.00e+00   9
 3922 SiC2H2+      E            SiC2         H2                                       1.50e-07 -5.00e-01  0.00e+00   9
 3923 SiC2H2+      E            SiC2H        H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3924 SiC3H+       E            Si           C3H                                      1.50e-07 -5.00e-01  0.00e+00   9
 3925 SiC3H+       E            Si           HC3                                      1.50e-07 -5.00e-01  0.00e+00   9
 3926 SiC3H+       E            SiC3         H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3927 SiC4+        E            SiC2         C2                                       1.50e-07 -5.00e-01  0.00e+00   9
 3928 SiC4+        E            SiC3         C                                        1.50e-07 -5.00e-01  0.00e+00   9
 3929 SiCH3+       E            HCSi         H2                                       1.50e-07 -5.00e-01  0.00e+00   9
 3930 SiCH3+       E            SiCH2        H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3931 SiH4+        E            SiH2         H2                                       1.50e-07 -5.00e-01  0.00e+00   9
 3932 SiH4+        E            SiH3         H                                        1.50e-07 -5.00e-01  0.00e+00   9
 3933 C2H3N+       E            C2N          H2           H                           2.00e-07 -5.00e-01  0.00e+00   9
 3934 C2H3N+       E            CH2          HCN                                      3.00e-07 -5.00e-01  0.00e+00   9
