# R(AU) Z(AU)x60
8.93734e+01	2.29882e+02	2.16724e+02	2.04804e+02	1.93945e+02	1.84005e+02	1.74863e+02	1.66422e+02	1.58597e+02	1.51316e+02	1.44521e+02	1.38159e+02	1.32184e+02	1.26558e+02	1.21248e+02	1.16222e+02	1.11456e+02	1.06926e+02	1.02610e+02	9.84921e+01	9.45544e+01	9.07827e+01	8.71636e+01	8.36854e+01	8.03372e+01	7.71092e+01	7.39926e+01	7.09792e+01	6.80617e+01	6.52331e+01	6.24873e+01	5.98185e+01	5.72215e+01	5.46912e+01	5.22231e+01	4.98130e+01	4.74569e+01	4.51512e+01	4.28924e+01	4.06773e+01	3.85028e+01	3.63661e+01	3.42644e+01	3.21953e+01	3.01564e+01	2.81452e+01	2.61596e+01	2.41975e+01	2.22569e+01	2.03358e+01	1.84325e+01	1.65451e+01	1.46718e+01	1.28110e+01	1.09610e+01	9.12029e+00	7.28714e+00	5.46007e+00	3.63753e+00	1.81801e+00	0.00000e+00	
9.66982e+01	2.48722e+02	2.34487e+02	2.21589e+02	2.09841e+02	1.99085e+02	1.89195e+02	1.80061e+02	1.71595e+02	1.63718e+02	1.56366e+02	1.49482e+02	1.43017e+02	1.36931e+02	1.31185e+02	1.25748e+02	1.20591e+02	1.15689e+02	1.11020e+02	1.06564e+02	1.02304e+02	9.82229e+01	9.43073e+01	9.05440e+01	8.69214e+01	8.34289e+01	8.00568e+01	7.67965e+01	7.36398e+01	7.05794e+01	6.76086e+01	6.47211e+01	6.19112e+01	5.91735e+01	5.65031e+01	5.38955e+01	5.13463e+01	4.88516e+01	4.64077e+01	4.40110e+01	4.16583e+01	3.93465e+01	3.70727e+01	3.48340e+01	3.26279e+01	3.04518e+01	2.83035e+01	2.61806e+01	2.40810e+01	2.20025e+01	1.99432e+01	1.79011e+01	1.58743e+01	1.38610e+01	1.18594e+01	9.86776e+00	7.88438e+00	5.90756e+00	3.93565e+00	1.96701e+00	0.00000e+00	
1.04623e+02	2.69107e+02	2.53704e+02	2.39750e+02	2.27038e+02	2.15402e+02	2.04701e+02	1.94819e+02	1.85658e+02	1.77136e+02	1.69181e+02	1.61733e+02	1.54739e+02	1.48153e+02	1.41936e+02	1.36054e+02	1.30474e+02	1.25170e+02	1.20119e+02	1.15298e+02	1.10688e+02	1.06273e+02	1.02036e+02	9.79647e+01	9.40452e+01	9.02665e+01	8.66180e+01	8.30905e+01	7.96751e+01	7.63639e+01	7.31496e+01	7.00255e+01	6.69852e+01	6.40232e+01	6.11339e+01	5.83126e+01	5.55545e+01	5.28554e+01	5.02112e+01	4.76181e+01	4.50726e+01	4.25713e+01	4.01110e+01	3.76889e+01	3.53020e+01	3.29476e+01	3.06232e+01	2.83263e+01	2.60546e+01	2.38058e+01	2.15777e+01	1.93682e+01	1.71753e+01	1.49970e+01	1.28313e+01	1.06765e+01	8.53056e+00	6.39173e+00	4.25821e+00	2.12822e+00	0.00000e+00	
1.13198e+02	2.91162e+02	2.74497e+02	2.59399e+02	2.45646e+02	2.33055e+02	2.21477e+02	2.10785e+02	2.00874e+02	1.91653e+02	1.83046e+02	1.74988e+02	1.67420e+02	1.60295e+02	1.53569e+02	1.47204e+02	1.41167e+02	1.35429e+02	1.29963e+02	1.24747e+02	1.19760e+02	1.14983e+02	1.10399e+02	1.05994e+02	1.01753e+02	9.76644e+01	9.37169e+01	8.99003e+01	8.62050e+01	8.26224e+01	7.91447e+01	7.57645e+01	7.24751e+01	6.92703e+01	6.61443e+01	6.30917e+01	6.01076e+01	5.71872e+01	5.43263e+01	5.15207e+01	4.87665e+01	4.60602e+01	4.33984e+01	4.07777e+01	3.81952e+01	3.56479e+01	3.31330e+01	3.06478e+01	2.81899e+01	2.57568e+01	2.33461e+01	2.09555e+01	1.85829e+01	1.62261e+01	1.38830e+01	1.15515e+01	9.22969e+00	6.91557e+00	4.60719e+00	2.30264e+00	0.00000e+00	
1.22475e+02	3.15025e+02	2.96994e+02	2.80659e+02	2.65778e+02	2.52156e+02	2.39629e+02	2.28061e+02	2.17337e+02	2.07361e+02	1.98048e+02	1.89329e+02	1.81142e+02	1.73433e+02	1.66155e+02	1.59268e+02	1.52737e+02	1.46528e+02	1.40615e+02	1.34971e+02	1.29575e+02	1.24406e+02	1.19447e+02	1.14681e+02	1.10092e+02	1.05669e+02	1.01398e+02	9.72683e+01	9.32701e+01	8.93939e+01	8.56312e+01	8.19739e+01	7.84150e+01	7.49475e+01	7.15653e+01	6.82625e+01	6.50338e+01	6.18741e+01	5.87787e+01	5.57432e+01	5.27633e+01	4.98352e+01	4.69552e+01	4.41198e+01	4.13256e+01	3.85695e+01	3.58485e+01	3.31597e+01	3.05003e+01	2.78678e+01	2.52595e+01	2.26730e+01	2.01059e+01	1.75559e+01	1.50208e+01	1.24982e+01	9.98613e+00	7.48235e+00	4.98479e+00	2.49136e+00	0.00000e+00	
1.32513e+02	3.40843e+02	3.21335e+02	3.03660e+02	2.87560e+02	2.72822e+02	2.59268e+02	2.46752e+02	2.35149e+02	2.24355e+02	2.14280e+02	2.04846e+02	1.95987e+02	1.87646e+02	1.79773e+02	1.72321e+02	1.65255e+02	1.58537e+02	1.52139e+02	1.46033e+02	1.40195e+02	1.34602e+02	1.29236e+02	1.24079e+02	1.19115e+02	1.14329e+02	1.09708e+02	1.05240e+02	1.00914e+02	9.67203e+01	9.26492e+01	8.86922e+01	8.48416e+01	8.10899e+01	7.74305e+01	7.38571e+01	7.03638e+01	6.69451e+01	6.35960e+01	6.03117e+01	5.70876e+01	5.39195e+01	5.08035e+01	4.77356e+01	4.47125e+01	4.17305e+01	3.87865e+01	3.58773e+01	3.30000e+01	3.01517e+01	2.73297e+01	2.45312e+01	2.17537e+01	1.89948e+01	1.62518e+01	1.35225e+01	1.08046e+01	8.09558e+00	5.39332e+00	2.69554e+00	0.00000e+00	
1.43373e+02	3.68778e+02	3.47671e+02	3.28548e+02	3.11128e+02	2.95182e+02	2.80517e+02	2.66975e+02	2.54421e+02	2.42743e+02	2.31841e+02	2.21635e+02	2.12050e+02	2.03025e+02	1.94506e+02	1.86445e+02	1.78798e+02	1.71531e+02	1.64608e+02	1.58002e+02	1.51685e+02	1.45634e+02	1.39828e+02	1.34249e+02	1.28877e+02	1.23699e+02	1.18699e+02	1.13865e+02	1.09185e+02	1.04647e+02	1.00242e+02	9.59612e+01	9.17950e+01	8.77358e+01	8.37765e+01	7.99102e+01	7.61306e+01	7.24318e+01	6.88082e+01	6.52547e+01	6.17664e+01	5.83386e+01	5.49672e+01	5.16479e+01	4.83770e+01	4.51506e+01	4.19653e+01	3.88177e+01	3.57046e+01	3.26229e+01	2.95695e+01	2.65417e+01	2.35366e+01	2.05515e+01	1.75838e+01	1.46308e+01	1.16901e+01	8.75907e+00	5.83535e+00	2.91646e+00	0.00000e+00	
1.55124e+02	3.99002e+02	3.76164e+02	3.55474e+02	3.36627e+02	3.19374e+02	3.03507e+02	2.88855e+02	2.75273e+02	2.62637e+02	2.50842e+02	2.39799e+02	2.29429e+02	2.19665e+02	2.10447e+02	2.01725e+02	1.93452e+02	1.85589e+02	1.78099e+02	1.70951e+02	1.64116e+02	1.57570e+02	1.51288e+02	1.45251e+02	1.39440e+02	1.33837e+02	1.28427e+02	1.23197e+02	1.18133e+02	1.13224e+02	1.08458e+02	1.03826e+02	9.93182e+01	9.49263e+01	9.06425e+01	8.64594e+01	8.23700e+01	7.83680e+01	7.44475e+01	7.06027e+01	6.68285e+01	6.31199e+01	5.94721e+01	5.58808e+01	5.23418e+01	4.88510e+01	4.54046e+01	4.19991e+01	3.86308e+01	3.52965e+01	3.19929e+01	2.87170e+01	2.54656e+01	2.22358e+01	1.90249e+01	1.58299e+01	1.26481e+01	9.47693e+00	6.31359e+00	3.15548e+00	0.00000e+00	
1.67837e+02	4.31703e+02	4.06994e+02	3.84608e+02	3.64216e+02	3.45549e+02	3.28382e+02	3.12529e+02	2.97834e+02	2.84162e+02	2.71401e+02	2.59452e+02	2.48232e+02	2.37668e+02	2.27695e+02	2.18258e+02	2.09307e+02	2.00799e+02	1.92695e+02	1.84961e+02	1.77567e+02	1.70484e+02	1.63687e+02	1.57155e+02	1.50868e+02	1.44806e+02	1.38953e+02	1.33294e+02	1.27815e+02	1.22503e+02	1.17347e+02	1.12335e+02	1.07458e+02	1.02706e+02	9.80714e+01	9.35454e+01	8.91208e+01	8.47909e+01	8.05490e+01	7.63891e+01	7.23056e+01	6.82930e+01	6.43463e+01	6.04607e+01	5.66316e+01	5.28547e+01	4.91259e+01	4.54412e+01	4.17969e+01	3.81893e+01	3.46150e+01	3.10705e+01	2.75527e+01	2.40582e+01	2.05841e+01	1.71273e+01	1.36848e+01	1.02536e+01	6.83104e+00	3.41409e+00	0.00000e+00	
1.81593e+02	4.67084e+02	4.40350e+02	4.16129e+02	3.94066e+02	3.73868e+02	3.55295e+02	3.38143e+02	3.22243e+02	3.07451e+02	2.93644e+02	2.80716e+02	2.68577e+02	2.57146e+02	2.46356e+02	2.36145e+02	2.26461e+02	2.17256e+02	2.08488e+02	2.00120e+02	1.92119e+02	1.84456e+02	1.77103e+02	1.70035e+02	1.63232e+02	1.56674e+02	1.50341e+02	1.44218e+02	1.38290e+02	1.32543e+02	1.26964e+02	1.21542e+02	1.16265e+02	1.11124e+02	1.06109e+02	1.01212e+02	9.64249e+01	9.17400e+01	8.71505e+01	8.26497e+01	7.82315e+01	7.38900e+01	6.96199e+01	6.54158e+01	6.12729e+01	5.71865e+01	5.31520e+01	4.91654e+01	4.52224e+01	4.13192e+01	3.74519e+01	3.36170e+01	2.98108e+01	2.60300e+01	2.22711e+01	1.85310e+01	1.48063e+01	1.10940e+01	7.39088e+00	3.69390e+00	0.00000e+00	
1.96475e+02	5.05365e+02	4.76439e+02	4.50234e+02	4.26363e+02	4.04510e+02	3.84414e+02	3.65856e+02	3.48653e+02	3.32649e+02	3.17710e+02	3.03723e+02	2.90588e+02	2.78221e+02	2.66547e+02	2.55499e+02	2.45021e+02	2.35061e+02	2.25575e+02	2.16522e+02	2.07865e+02	1.99573e+02	1.91617e+02	1.83971e+02	1.76610e+02	1.69514e+02	1.62663e+02	1.56038e+02	1.49624e+02	1.43406e+02	1.37370e+02	1.31503e+02	1.25794e+02	1.20231e+02	1.14805e+02	1.09507e+02	1.04328e+02	9.92588e+01	9.42931e+01	8.94235e+01	8.46432e+01	7.99459e+01	7.53257e+01	7.07771e+01	6.62947e+01	6.18733e+01	5.75083e+01	5.31949e+01	4.89288e+01	4.47056e+01	4.05214e+01	3.63721e+01	3.22540e+01	2.81633e+01	2.40964e+01	2.00497e+01	1.60198e+01	1.20032e+01	7.99662e+00	3.99664e+00	0.00000e+00	
2.12578e+02	5.46782e+02	5.15487e+02	4.87134e+02	4.61306e+02	4.37662e+02	4.15919e+02	3.95840e+02	3.77227e+02	3.59911e+02	3.43748e+02	3.28615e+02	3.14404e+02	3.01023e+02	2.88392e+02	2.76439e+02	2.65102e+02	2.54326e+02	2.44062e+02	2.34267e+02	2.24901e+02	2.15930e+02	2.07322e+02	1.99049e+02	1.91085e+02	1.83407e+02	1.75994e+02	1.68827e+02	1.61887e+02	1.55159e+02	1.48628e+02	1.42280e+02	1.36103e+02	1.30085e+02	1.24214e+02	1.18482e+02	1.12878e+02	1.07394e+02	1.02021e+02	9.67523e+01	9.15802e+01	8.64980e+01	8.14992e+01	7.65778e+01	7.17279e+01	6.69442e+01	6.22214e+01	5.75545e+01	5.29388e+01	4.83695e+01	4.38424e+01	3.93531e+01	3.48975e+01	3.04715e+01	2.60712e+01	2.16929e+01	1.73327e+01	1.29870e+01	8.65199e+00	4.32419e+00	0.00000e+00	
