# Columns are: wavelength (microns), kappa ext (cm^2 g^-1),  kappa abs (cm^2 g^-1), kappa sca (cm^2 g^-1), albedo, <cos>
 # Note that the opacities are per gram of dust
 0.140231E+04  0.638097E+01  0.153670E+01  0.484427E+01      0.759174      0.593523
 0.149405E+04  0.622060E+01  0.148465E+01  0.473595E+01      0.761333      0.457143
 0.159180E+04  0.581343E+01  0.138965E+01  0.442378E+01      0.760958      0.528085
 0.169595E+04  0.561189E+01  0.132323E+01  0.428865E+01      0.764209      0.590537
 0.180691E+04  0.526764E+01  0.125693E+01  0.401071E+01      0.761387      0.587079
 0.192512E+04  0.501959E+01  0.116866E+01  0.385093E+01      0.767180      0.568918
 0.205108E+04  0.477714E+01  0.113260E+01  0.364454E+01      0.762913      0.443804
 0.218527E+04  0.448128E+01  0.103086E+01  0.345042E+01      0.769964      0.310498
 0.232824E+04  0.432966E+01  0.101455E+01  0.331510E+01      0.765673      0.425549
 0.248057E+04  0.397744E+01  0.908377E+00  0.306906E+01      0.771617      0.356836
 0.264286E+04  0.386591E+01  0.905582E+00  0.296033E+01      0.765752      0.406650
 0.281577E+04  0.346443E+01  0.791876E+00  0.267255E+01      0.771426      0.561144
 0.300000E+04  0.340238E+01  0.810370E+00  0.259201E+01      0.761823      0.444416
